FMID,MarketName,Website,street,city,County,State,zip,x,y
1006529,The Windsor Farmers Market II,http://www.thewindsorfarmersmarket.com,7025 Eastman Park Drive,Windsor,Weld,Colorado,80528,-104.908,40.4654
1008826,The Woodland Farmers Market,http://www.thewoodlandfarmersmarket.org,"Heritage Plaza , next to the Opera House",Woodland,Yolo,California,95695,-121.773297,38.678516
1008827,The Woodland Farmers Market at Woodland Healthcare,http://www.thewoodlandfarmersmarket.org,Corner of Cottonwood and Gibson Rd,Woodland,Yolo,California,95695,-121.793409,38.663099
20340,The Woodward Farmers' Market Association,http://www.woodwardfarmersmarket.com/,13th and Locust Ave.,Woodward,,Oklahoma,73801,-99.3958,36.4315
1000876,The Y Farmers Market,,740 Main Street,Johnson City,Broome,New York,13790,-75.9782,42.1162
1006521,The Yard Project,http://www.theyardproject.com/articulture,Route 127 and Long Street,Webstere,Merrimack,New Hampshire,3303,-71.71669,43.331047
1003665,THEmart ~ Thrift & Farmer's Market,http://www.thesewellmill.org,126 Hamilton Ave,Bremen,Haralson,Georgia,30110,-85.146665,33.721895
1006948,Thermopolis Farmers Market,,"Centennial Park, Broadway & 5th",Thermopolis,Hot Springs County,Wyoming,,-108.21,43.6461
1003002,Thibodaux Main Street Farmers Market,,314 St Mary St,Thibodaux,Lafourche,Louisiana,70301,-90.8244119,29.7958386
1001647,Thief River Falls Farmers Market,http://www.trfchamber.com,First Street & LaBree Avenue,Thief River Falls,Pennington,Minnesota,56701,-96.1809,48.1172
1008345,Thiensville Village Market,http://www.village.thiensville.wi.us/index.aspx?nid=373,250 Elm St,Thiensville,Ozaukee,Wisconsin,53092,-87.978892,43.23184
1001589,Third Street Market,,South & Third St,Leesville,Vernon,Louisiana,71446,-93.261,31.1395
1001983,Third Street South Farmers Market,http://www.thirdstreetsouth.com,255 13th Avenue South,Naples,Collier,Florida,34102,-81.802794,26.131035
1000945,Thomaston Farmers Market,,Intersection of Highways 25 & 28,Thomaston,Marengo,Alabama,36783,-87.6255,32.2666
1007452,Thomaston Farmers Market,,Town Green at Main Street- Seth Thomas Park,Thomaston,Litchfield,Connecticut,6787,-73.1035,41.7044
1003104,Thomasville Farmers Market,,21 East Guilford Street,Thomasville,Davidson,North Carolina,27360,-80.0811,35.885
1004670,Thomasville State Farmers Market,,502 Smith Ave.,Thomasville,Thomas,Georgia,31792,-83.9714,30.8355
1008126,Thompson Falls Farmers Market LLC,http://www.facebook.com/thompsonfallsmarket,"Rose Garden Park, Main Street, Hwy 200",Thompson Falls,Sanders,Montana,59873,-115.343032,47.593713
1007777,Thompson's Station Farmers Market,http://www.outdoorencounter.org,4691 Columbia Pike,Thompson's Station,Williamson,Tennessee,37179,-86.906451,35.798165
20341,Thornton Village Farmers Market,,"6 Township Road off of Cheyney Road,",Cheyney,,Pennsylvania,,-75.5129,39.9055
1004600,Thorp Farmer's Market,,320 E Stanley St.,Thorp,Clark,Wisconsin,54771,-90.79829,44.958998
1003833,Thousand Oaks Certified Farmers' Market,http://www.vccfarmersmarkets.com,222 W. Hillcrest Drive,Thousand Oaks,Ventura,California,91301,-118.88384,34.180508
1002633,Three Oaks Farmers Market,http://www.3oaksfarmersmarket.com,15 S Central,Three Oaks,Berrien,Michigan,49128,-86.614993,41.800475
1004355,Three Rivers Farmers Market,http://www.threeriversmi.org,W. Michigan Ave.,Three Rivers,St. Joseph,Michigan,49043,-85.6345,41.9431
1000218,Throgs Neck Market,http://www.harvesthomefm.org,Schley Avenue/ Balcom Avenue and E 177th Street,Bronx,Bronx,New York,10465,-73.825483,40.822424
1003306,Thunder Ridge Farmers Market,,2302 West 1st Street,Cedar Falls,Black Hawk,Iowa,50613,-92.4458,42.5379
1003807,Thurmont First Main Street Farmers Market,http://www.ThurmontFirst.com,Boundary Avenue,Thurmont,Frederick,Maryland,21788,-77.40258026,39.62409973
1003505,Thursday Afternoon Farmers Market,,"Goshen Co. Extension Parking Lot, 4516 US Hwy 26/85",Torrington,,Wyoming,82240,-104.145,42.0455
1008184,Thursday Marin Farmers Market,http://www.agriculturalinstitute.org,10 Avenue of the Flags,San Rafael,Marin,California,94903,-122.533543,38.002419
1007713,Thursday Market at the Ville,http://www.facebook.com/thursdaymarket?sk=info,"cle West, Wilsonville, OR 97070, Wilsonville, OR 97070",Wilsonville,Clackamas,Oregon,97070,-122.795,45.3124
1001361,Thursrsday Nite Farmers' Market (Belton),http://www.mainstbelton.com,"Loop Road between Walnut & Chestnut, downtown Belton MO",Belton,Cass,Missouri,64012,-94.5336,38.8128
1001586,TICONDEROGA FARMERS MARKET,http://www.ticonderogany.com,"MOSES CIRCLE, ROUTE 9N",TICONDEROGA,Essex,New York,12883,-73.4355,43.8478
1002288,Tierra Amarilla: Jardines del Norte Farmers Market,,"Community Bank parking lot, US Rte 84",Tierra Amarilla,,New Mexico,87575,-106.552,36.6385
1002259,Tillamook Farmers' Market,http://www.tillamookfarmersmarket.com,2nd and Laurel Ave.,Tillamook,Tillamook,Oregon,97141,-123.842072,45.457054
1008365,Tilton Farmers' Market,http://www.tiltonfarmersmarket.com,120 Laconia Rd.,Tilton Northfield,Belknap,New Hampshire,3276,-71.595444,43.442256
1007041,Timothy's Farmers Market,,Corner of East Xenia & Maysutle St,Bowersville,Greene County,Ohio,,-83.7243,39.5805
1004544,Tinley Park Farmers Market,,Metra Station 173rd & Oak Park Ave.,Tinley Park,Cook,Illinois,60477,-87.7833,41.575
1005632,Tioga Farmers Market,,Farm Festival Building,Tioga,Williams,North Dakota,58852,-102.929,48.4
1000547,Tioga Monday Market,http://www.tiogamondaymarket.com,13005 W. Newberry Road (SR 26),Gainesville,Alachua,Florida,,-82.4816,29.6487
1004209,Tionesta Farmers Market,,Forest County Courthouse,Tionesta,Forest,Pennsylvania,16353,-79.4564,41.4962
1003463,Tipton County Farmer's Market,,135 E. Jefferson Street,Tipton,Tipton,Indiana,46072,-86.0401,40.282
1004897,Tipton Farmers Market Association,,North side of Court House,Tipton,Cedar,Iowa,52772,-91.1284,41.7694
1003618,Tiri's Garden Farmers' Market,http://www.concertforkids.org,1522 California St.,Denver,Denver,Colorado,,-104.992,39.7443
20342,Tisbury Farm Market,,342 State Rd.,Vineyard Haven,,Massachusetts,2568,-70.6142,41.4478
1004291,Titusville Open-Air Market,,Corner of S. Martin & Diamond St.,Titusville,Crawford,Pennsylvania,16354,-79.671449,41.626833
1004642,TJ's Farmers Market,,"6069 State Route 414, Hector+D128",Hector,Schuyler,New York,,-76.8763,42.5308
1008704,Todd County Farmer's Market,,301 East Main Street,Elkton,Todd,Kentucky,42220,-87.151925,36.809325
1002804,Toledo Farmers Market,http://www.toledofarmersmarket.org,East side of Courthouse Square,Toledo,Tama,Iowa,52342,-83.5423,41.6458
1003722,Toledo Farmers' Market,http://www.toledofarmersmarket.com,525 Market Street,Toledo,Lucas,Ohio,43604,-83.542091,41.645352
1008388,Toledo Street Market,http://www.toledostreetmarket.weebly.com,Main street,Toledo,Lincoln,Oregon,97391,-123.937362,44.619143
1007453,Tolland Farmers Market,,Tolland Green,Tolland,Tolland,Connecticut,6084,-72.3695,41.8728
1005574,Toluca Lake CFM,,Sancola Avenue & Riverside Drive,Toluca Lake,Los Angeles,California,91356,-118.549,34.1726
1007370,Tomah Area Farmers Market Association,http://www.tomahareafarmersmarket.org,Holton,Tomah,Monroe,Wisconsin,54660,-90.504,43.974
1003076,Tomahawk Main Street Farmers' Market,http://www.tomahawkmainstreet.org,North 3rd Street,Tomahawk,Lincoln,Wisconsin,54487,-89.730749,45.471147
1003812,"Tomahawk, Wisconsin Original Farmers' Market",,Washington Park between 4th and 5th Streets,Tomahawk,Lincoln,Wisconsin,54487,-89.7285,45.4714
20343,Tomball Farmers Market,http://www.tomballfarmersmarket.org/,14090 FM 2920 Rd. Suite G163,Tomball,,Texas,77377,-95.6095,30.0028
1000078,Tompinks Square Greenmarket,http://www.grownyc.org,E 7 St. & Ave A,New York,New York,New York,10009,-73.9835,40.7261
1004148,Toms River Farmers Market,http://www.downtowntomsriver.com,East Water Street,Toms River,Ocean,New Jersey,8753,-74.1975,39.9512
20344,Tonasket Farmers Market,http://www.tonasketfarmersmarket.com/,U.S. 97 & N Western Ave,Tonasket,,Washington,98855,-119.436,48.7106
1006452,Tonopah Farmers Market,http://www.localharvest.org/farmers-markets/M19984,"Hwy 95, Main St. at Pocket Park",Tonopah,Nye,Nevada,89049,-117.23,38.0667
1007263,Tonopah Valley Farmers Market,http://www.tonopahrob.com,35838 w. buckeye road,tonopah,Maricopa,Arizona,85354,-112.823174,33.436831
1000224,Topanga Canyon Certified Farmer's Market,,120 S. Topanga Canyon Blvd,Topanga,Los Angeles,California,90290,-118.605,34.0906
20345,Topeka Farmers Market,http://www.topekafarmersmarket.com/site/,SW 12th St & SW Harrison St,Topeka,,Kansas,66612,-95.6812,39.0442
1007623,Topsfield Farmers Market,,207 Boston Street,Topsfield,,Massachusetts,1983,-70.9453,42.6296
1006481,"Torrance Certified Farmers' Market -Tuesday and saturday- 2200 Crenshaw Blvd Torrance,Ca.90501",,2200 Crenshaw Blvd,Torrance,Los Angeles,California,90501,-118.328444,33.8249448
1007437,Torrington Farmers Market,,"Staples Plaza, South Main Street",Torrington,Litchfield,Connecticut,6790,-73.1154,41.8147
1002173,Tosa Farmer's Market,http://www.tosafarmersmarket.com,7720 Harwood Ave,Wauwatosa,Milwaukee,Wisconsin,53213,-88.00868,43.048735
1008394,Tower District Farmers Market,,1201 N. Van Ness Avenue,Fresno,Fresno,California,93728,-119.799153,36.757911
1003993,Tower Grove Farmers' Market,http://www.tgmarket.org,4256 Magnolia Ave,St Louis,St. Louis City,Missouri,63110,-90.2592,38.6066
20346,Tower Island Chute Farmer's Market,,269 Ragweed Ln,Grand Tower,,Illinois,62942,-89.4833,37.6087
1002152,Tower View Market,http://www.towerviewmarket.com,215 NE Duval Street,Live Oak,Suwannee,Florida,32060,-82.9813627,30.2971641
1002981,Town & Country Farmers Market,http://www.townandcountryshops.com,20th Street & Camelback Road,Phoenix,Maricopa,Arizona,85016,-112.03767,33.507818
1008108,Town Center Sunday Farmers' Market,http://www.eldoradofarmersmarket.com,Town Center Blvd.,El Dorado Hills,El Dorado,California,95762,-121.064773,38.65112
1006682,Town of Babylon Farmers Market,,Great Neck Rd. & Oak St.,Copiague,Suffolk,New York,11726,-73.3993,40.6799
1006616,Town of Candor Farmers Market,,Farmers Market Road off Hwy 211,Candor,Montgomery,North Carolina,27229,-79.7829,35.2732
1003960,Town of English Farmers Market,,Town Hall Indiana Ave,English,Crawford,Indiana,47118,-86.44318,38.35216
1006620,Town of Frederick Farmers Market,http://www.frederickco.gov,401 Locust St.,Federick,,Colorado,,-104.937,40.0995
1000200,Town of Gate City Farmer's Market,http://www.townofgatecity.com/,156 East Jackson Street,Gate City,,Virginia,24251,-82.5791,36.6392
1002931,Town of Geneva Farmers Market,http://www.townofgeneva.com,3750 County Road 6,Geneva,Ontario,New York,14456,-77.014289,42.849376
1005639,Town of Greenwood Farmers Market,http://www.greenwoodla.org,6978 Howell Street,Greenwood/LA,Caddo,Louisiana,71033,-93.974454,32.443907
1003415,Town of Lexington Farmers Market,http://www.lexsc.com/fm_index.htm,206 N. Church St.,Lexington,Lexington,South Carolina,29072,-81.235951,33.983336
1004745,Town Of Mancos Farmers' Market,http://www.mancoscolorado.com,117 N. Main,Mancos,Montezuma,Colorado,,-108.289,37.3451
1005589,Town of Orange Park Farmers' and Art's Market,http://www.townoforangepark.com,2042 Park Ave,Orange Park,Clay,Florida,32073,-81.701868,30.164969
1008198,Town of Pendleton Farmers Market,http://www.pendletonfm.com,6570 Campbell Blvd.,Pendleton,Niagara,New York,14094,-78.774631,43.107704
1000563,"Town of West Point, Virginia",http://www.west-point.va.us,1000 Chelsea Road,West Point,King William,Virginia,23181,-76.793882,37.538981
1005071,Town Square Farmers Market,,3rd St. & Demers,Grand Forks,Grand Forks,North Dakota,58201,-97.0305,47.9253
1000411,Towns County Farmers Market,,Hwy 76 West,Hiawassee,Towns,Georgia,30546,-83.771331,34.963227
1006324,Townshend Common Farmers Market,http://www.postoilsolutions.org/index.php?ID=33,Intersection of Rt 30 of Rt 35,Townshend,Windham,Vermont,5353,-72.6686,43.0465
1004998,Towson Farmers' Market,http://www.towsonchamber.com,10 Alleghany Avenue,Towson,Baltimore,Maryland,21204,-76.6032656,39.401715
1000728,Tracy Kaiser CFM,http://www.stocktonfarmersmarket.org,Kaiser Parking Lot,Tracy,San Joaquin,California,,-121.456,37.7553
1001417,Tracy Wednesday CFM,,333 Civic Center Plaza,Tracy,San Joaquin,California,,-121.419,37.7378
1000796,Traer Farmers Market,,Corner of Highways 8 & 63,Traer,Tama,Iowa,50675,-92.4656,42.1933
1001984,Transylvania Tailgate Association,,190 E. Main Street,Brevard,Transylvania,North Carolina,28712,-82.7319,35.232
1001903,Trapper Creek Farmers Market,,Post Office parking lot,Trapper Creek,,Alaska,99683,-150.231389,62.316667
1006729,TRAVELERS REST COMMUNITY FARMERS MARKET,http://www.trfarmersmarket.com,1 Center Street,Travelers Rest,Greenville,South Carolina,29690,-82.4436657,34.9676358
1003074,Tremont Farmers' Market,http://www.tremontfarmersmarket.com,Lincoln Park West 14th Street between Starkweather Avenue and Kenilworth Avenue,Cleveland,Cuyahoga,Ohio,44113,-81.690903,41.478361
1003213,Trenton Farmers Market,,"Veterans Park, Downtown",Trenton,Dade,Georgia,30752,-85.509544,34.874892
1005287,Trenton Farmers' Market,http://www.sites.google.com/site/trentonfarmersmarket/Home,Route 365,Holland Patent,Oneida,New York,13354,-75.256605,43.240638
1006810,Trenton Farmers' Market,,Grundy County Fairgrounds in Trenton MO,Trenton,Grundy,Missouri,64683,-93.5133,40.0696
20347,Tri-City Tailgate Farmers' Market,,"Tri-City Mall, beside Retro Cinema",Forest City,,North Carolina,28043,-81.8651,35.334
1001096,Tri-County Farmers Market,,,Culpeper,,Virginia,,-77.918495,38.678421
1007188,Tri-County Farmers Market Association,,100 West Main,San Antonio,Bexar County,Texas,,-98.4938,29.4256
1004784,Tri-County Farmers' Market,,6th & University,Las Vegas,San Miguel,New Mexico,,-105.2157,35.596129
1006096,Tri-State Farmers Market,,Methodist Church,Tazewell,Claiborne,Tennessee,37879,-83.5532,36.4678
1007785,Tri-Town Farmers Market,http://www.rochesterfarmersmarket.org,"Route 6, Old Rochester Regional High School, Mattapoisett",Mattapoisett,Plymouth,Massachusetts,2739,-70.7764,41.6728
1000079,Tribeca Greenmarket,http://www.grownyc.org,Greenwich & Chambers,New York,New York,New York,10007,-74.011,40.7163
1004959,Trilogy at Vistancia County Club Farmers Market,http://www.azfarmersmarkets.us,12902 W Yellow Bird Lane,Peoria,Maricopa,Arizona,,-112.333,33.7367
1004523,Trinidad CFM,,View & Main Streets,Trinidad,Humboldt,California,95570,-124.141,41.0613
1000768,Trinidad Las Animas Farmers Market,,Modica Drive,Trinidad,,Colorado,,-104.507,37.1682
1005385,Trinity 7th St. Moline Farmers Market,http://www.growersmarkets.com,500 John Deere Rd.,Moline,Piatt,Illinois,61265,-89.2038,40.064
1000467,Trinity Episcopal Church Farmers Market,http://www.trinitysc.org,1100 Sumter Street,Columbia,Richland,South Carolina,29201,-81.0314,34.0005
1004157,Trinity Farmers' Market,http://www.mvgrowers.com,4500 Utica Ridge Road,Bettendorf,Scott,Iowa,52722,-90.517945,41.565195
1004250,Tripoli Farmers Market,,Swimming pool parking lot,Tripoli,Bremer,Iowa,50676,-92.2582,42.8056
1002713,Troostwood Youth Garden Market,,5142 Paseo in Kansas City MO,Kansas City,Jackson,Missouri,64110,-94.5679,39.0328
20348,Trout Creek Farmer's Market,http://www.localharvest.org/trout-creek-farmers-market-M59406,Trout Creek Park,Trout Creek,,Montana,59874,-115.631,47.8616
1002041,Troutdale Farmers and Artists Market,http://www.windancemarkets.com,551 Historic Columbia River Hwy,Troutdale,Multnomah,Oregon,97060,-122.384949,45.540233
20349,Troutman Depot Farmer's Market,http://www.townoftroutman.org/,137 South Main Street,Troutman,,North Carolina,28166,-80.8873,35.7012
1003747,Troutville Farmers' Market in the Park,http://www.townoftroutville.com,5340 Lee Highway,Troutville,Botetourt,Virginia,24175,-79.87611,37.41689
1002997,Troy Community Market,http://www.troyhorizons.org,418 s main,Troy,Latah,Idaho,83871,-116.769,46.7357
1004946,Troy Waterfront Farmers Market,http://www.troymarket.org,Broadway,Troy,Rensselaer,New York,12180,-73.6897,42.7312
1006170,Troy Waterfront Farmers Market,http://www.troymarket.org,1 Third Street,Troy,Rensselaer,New York,12180,-73.69,42.7324
1000738,Truckee CFM,http://www.foothillfarmersmarket.com,Highway 267 at Estates Drive,Truckee,Nevada,California,95604,-120.19,39.3533
1000742,Truckee Thursday CFM,,Donner Pass Road,Truckee,Nevada,California,,-120.185,39.3277
1002324,True Value Patterson FM,,1040 W. Las Palmas,Patterson,Stanislaus,California,,-121.11,37.4806
1000753,Truly Living Well,http://www.trulylivingwell.com,"Wheat Street Garden, 75 Hilliard Street, NE",Atlanta,Fulton,Georgia,30312,-84.375805,33.756475
1000754,Truly Living Well,http://www.trulylivingwell.com,3353 Washington Road,East Point,Fulton,Georgia,30344,-84.468126,33.664491
1002618,Trumansburg Farmers Market,http://www.tburgfarmersmarket.com/,,Trumansburg,Tompkins,New York,14886,-76.66646,42.541951
1007448,Trumbull Farmers Market,,"Long Hill Green, Main Street",Trumbull,Fairfield,Connecticut,6611,-73.2099,41.2525
20350,Truro Educational Farmers' Market,http://www.sustainablecape.org/,8 Truro Center Rd.,Truro,,Massachusetts,2666,-70.0495,41.9919
1006885,Trussville Fresh Market,,North Mall in Trussville,Trussville,Jefferson,Alabama,35173,-86.6077,33.6297
1002443,Trussville Springs Farmers Market,,200 Spring St,Trussville,Jefferson,Alabama,35173,-86.5708,33.6024
1005090,Tryon Tailgate Market,http://www.polkcountyfarms.org,,Tryon,Polk,North Carolina,28722,-82.238185,35.208424
1001439,TS Smith & Sons,http://www.tssmithandsons.com,8887 Redden Rd,Bridgeville,Sussex,Delaware,19933,-75.596967,38.749866
1008037,TS Smith & Sons,http://www.tssmithandsons.com,Mulberry st,milton,Sussex,Delaware,,-75.3151488,38.7810247
1000624,Tuacahn Saturday Market,http://www.tuacahn.org,1100 Tuacahn Drive,Ivins,Washington,Utah,84738,-113.658071,37.189262
